,Datetime,Region,Technology,Cost,Value
42,2019,reg1,Oil_supply,fix_tax_cost,0.0
43,2019,reg1,Biofuel_supply,fix_tax_cost,0.0
44,2019,reg1,Hydro_PP_1,fix_tax_cost,0.0
45,2019,reg1,Hydro_PP_2,fix_tax_cost,0.0
46,2019,reg1,Hydro_PP_3,fix_tax_cost,0.0
47,2019,reg1,Hydro_PP_4,fix_tax_cost,0.0
48,2019,reg1,Hydro_PP_5,fix_tax_cost,0.0
49,2019,reg1,Hydro_PP_6,fix_tax_cost,0.0
50,2019,reg1,Hydro_PP_7,fix_tax_cost,0.0
51,2019,reg1,Hydro_PP_8,fix_tax_cost,0.0
52,2019,reg1,Hydro_PP_9,fix_tax_cost,0.0
53,2019,reg1,Hydro_PP_10,fix_tax_cost,0.0
54,2019,reg1,PV_PP,fix_tax_cost,0.0
55,2019,reg1,Coal_PP,fix_tax_cost,0.0
56,2019,reg1,Diesel_PP,fix_tax_cost,0.0
57,2019,reg1,HFO_PP,fix_tax_cost,0.0
58,2019,reg1,Bio_PP,fix_tax_cost,0.0
59,2019,reg1,Elec_distribution,fix_tax_cost,0.0
60,2019,reg1,Coal_supply,fix_sub_cost,0.0
61,2019,reg1,Diesel_supply,fix_sub_cost,0.0
62,2019,reg1,Oil_supply,fix_sub_cost,0.0
63,2019,reg1,Biofuel_supply,fix_sub_cost,0.0
64,2019,reg1,Hydro_PP_1,fix_sub_cost,0.0
65,2019,reg1,Hydro_PP_2,fix_sub_cost,0.0
66,2019,reg1,Hydro_PP_3,fix_sub_cost,0.0
67,2019,reg1,Hydro_PP_4,fix_sub_cost,0.0
68,2019,reg1,Hydro_PP_5,fix_sub_cost,0.0
69,2019,reg1,Hydro_PP_6,fix_sub_cost,0.0
70,2019,reg1,Hydro_PP_7,fix_sub_cost,0.0
71,2019,reg1,Hydro_PP_8,fix_sub_cost,0.0
72,2019,reg1,Hydro_PP_9,fix_sub_cost,0.0
73,2019,reg1,Hydro_PP_10,fix_sub_cost,0.0
74,2019,reg1,PV_PP,fix_sub_cost,0.0
75,2019,reg1,Coal_PP,fix_sub_cost,0.0
76,2019,reg1,Diesel_PP,fix_sub_cost,0.0
77,2019,reg1,HFO_PP,fix_sub_cost,0.0
78,2019,reg1,Bio_PP,fix_sub_cost,0.0
79,2019,reg1,Elec_distribution,fix_sub_cost,0.0
80,2019,reg1,Coal_supply,CO2_emission_cost,0.0
81,2019,reg1,Diesel_supply,CO2_emission_cost,0.0
82,2019,reg1,Oil_supply,CO2_emission_cost,0.0
83,2019,reg1,Biofuel_supply,CO2_emission_cost,0.0
84,2019,reg1,Hydro_PP_1,CO2_emission_cost,0.0
85,2019,reg1,Hydro_PP_2,CO2_emission_cost,0.0
86,2019,reg1,Hydro_PP_3,CO2_emission_cost,0.0
87,2019,reg1,Hydro_PP_4,CO2_emission_cost,0.0
88,2019,reg1,Hydro_PP_5,CO2_emission_cost,0.0
89,2019,reg1,Hydro_PP_6,CO2_emission_cost,0.0
90,2019,reg1,Hydro_PP_7,CO2_emission_cost,0.0
91,2019,reg1,Hydro_PP_8,CO2_emission_cost,0.0
92,2019,reg1,Hydro_PP_9,CO2_emission_cost,0.0
93,2019,reg1,Hydro_PP_10,CO2_emission_cost,0.0
94,2019,reg1,PV_PP,CO2_emission_cost,0.0
95,2019,reg1,Coal_PP,CO2_emission_cost,0.0
96,2019,reg1,Diesel_PP,CO2_emission_cost,0.0
97,2019,reg1,HFO_PP,CO2_emission_cost,0.0
98,2019,reg1,Bio_PP,CO2_emission_cost,0.0
